name,latitude,longitude
starbucks,30.56593703,104.2696349
starbucks,31.29405693,120.5639563
starbucks,29.91028584,121.6422032
starbucks,39.52849834,116.7252409
starbucks,25.84901344,114.9396086
starbucks,34.800757,113.646874
starbucks,39.1295607,117.1835321
starbucks,39.99766698,116.4085285
starbucks,22.79605457,113.2897593
starbucks,22.56905662,114.139058
starbucks,30.40588604,120.303179
starbucks,31.20928955,121.3696899
starbucks,34.21196728,117.181514
starbucks,31.32319818,120.7576364
starbucks,25.03695644,102.7203065
starbucks,34.43337582,108.7620027
starbucks,23.131323,113.561199
starbucks,39.91900107,116.3589952
starbucks,34.296131,117.19239
starbucks,31.19666899,121.4363544
starbucks,31.237121,121.500322
starbucks,39.90354908,116.2521575
starbucks,29.885446,121.638668
starbucks,28.83875268,121.1174041
starbucks,31.28920422,121.4874966
starbucks,39.17974,117.20819
starbucks,29.973752,120.244786
starbucks,23.1722709,112.89402
starbucks,39.926746,116.463799
starbucks,45.757046,126.69857
starbucks,32.07186548,118.7835563
starbucks,31.21306205,121.5350254
starbucks,22.78110906,113.8943408
starbucks,32.27855884,119.209291
starbucks,30.679845,104.143126
starbucks,32.01726129,120.8658985
starbucks,30.527613,120.6921
starbucks,19.93853,110.462181
starbucks,32.23158479,118.7615193
starbucks,23.103136,113.37326
starbucks,25.95599361,119.4998354
starbucks,31.88022506,121.1850933
starbucks,31.426081,119.479787
starbucks,31.28032971,121.6765237
starbucks,31.24961319,121.4982855
starbucks,21.26702303,110.393768
starbucks,28.1969063,113.0093418
starbucks,30.616965,114.167716
starbucks,39.12660395,117.2039738
starbucks,31.223741,121.473545
starbucks,31.22998713,121.538361
starbucks,31.19777283,121.4037171
starbucks,23.026716,113.1134
starbucks,23.18157151,113.2642068
starbucks,40.116478,116.478505
starbucks,31.590316,120.336978
starbucks,30.162733,120.26725
starbucks,38.87943276,121.5726578
starbucks,29.4584315,119.8893614
starbucks,34.26050988,108.9546488
starbucks,37.80653686,112.5297269
starbucks,31.98954193,118.7184387
starbucks,41.80160316,123.4660736
starbucks,36.66166319,117.1279049
starbucks,30.060338,119.941509
starbucks,22.06916,112.22102
starbucks,31.21867909,121.4168282
starbucks,28.23703698,112.9836935
starbucks,38.96201486,121.5430991
starbucks,31.2017311,121.4008913
starbucks,31.92745617,118.8249621
starbucks,31.1136383,121.593983
starbucks,40.067352,116.612816
starbucks,32.23867122,119.8268873
starbucks,28.70064,115.867203
starbucks,39.88351638,116.6665251
starbucks,30.01557178,122.1034259
starbucks,31.04277572,121.4677144
starbucks,31.22925746,121.5242935
starbucks,31.23483004,121.5086389
starbucks,32.50372767,120.1478405
starbucks,30.91441244,121.4848852
starbucks,31.32358106,120.6311601
