StoreName,CityName,StreetAddress1,StreetAddress3,latitude,longitude,province,cityE
南京证大喜玛拉雅店,南京市,江苏省南京市,江苏省南京市雨花台区民智路2-1号证大喜马拉雅中心MN座一层,31.967441,118.80242,Jiangsu,Nanjing
南京新丽华中心店,南京市,江苏省南京市,江苏省南京市建邺区泰山路151号第一层的1F-01单元江苏省南京市建邺区泰山路151号第一层的1F-01单元,31.99845911,118.7427557,Jiangsu,Nanjing
南京桥北万象汇店,南京市,江苏省南京市,江苏省南京市浦口区浦珠北路1号南京万象汇商业广场地上一层L117a号,32.12584899,118.7301793,Jiangsu,Nanjing
南京江宁万科金域国际店,南京市,江苏省南京市,江苏省南京市江宁区天印大道745号万科金域国际地上第1层的F129/F130/F134单元,31.95755807,118.859185,Jiangsu,Nanjing
南京紫云智慧广场店,南京市,江苏省南京市,江苏省南京市秦淮区卡子门大街19号紫云智慧广场1号楼第一层A-1F06,31.99151289,118.7969738,Jiangsu,Nanjing
南京药谷活力源店,南京市,江苏省南京市,江苏省南京市浦口区探秘路72号零售商区第一层11-2单元,32.18299511,118.6976114,Jiangsu,Nanjing
南京青奥米里中心店,南京市,江苏省南京市,江苏省南京市建邺区江东南路9号5幢第一层的4室局部、5室全部和6室全部,31.98026214,118.7098047,Jiangsu,Nanjing
南京江北砂之船奥莱店,南京市,江苏省南京市,江苏省南京市浦口区城南河路93号零售商业区第一层B-1-018单元,32.04227718,118.6520648,Jiangsu,Nanjing
南京德必艺术盒子店,南京市,江苏省南京市,江苏省南京市玄武区文枢西路37号一层116室,32.08865581,118.9060432,Jiangsu,Nanjing
南京信泰创新中心店,南京市,江苏省南京市,江苏省南京市江宁区智汇路109号信泰创新中心10号楼1楼,32.02515088,118.912636,Jiangsu,Nanjing
南京同曦万尚城店,南京市,江苏省南京市,江苏省南京市江宁经济技术开发区双龙大道1351号万尚城1楼,31.94256593,118.8220439,Jiangsu,Nanjing
南京南站出发夹层店,南京市,江苏省南京市,江苏省南京市雨花区玉兰路98号,31.96744,118.79839,Jiangsu,Nanjing
南京百联奥特莱斯店,南京市,江苏省南京市,江苏省南京市江宁区圣汤大道99号7(1)-1-01单元和7(1)-2-01单元,32.02860186,119.0524199,Jiangsu,Nanjing
南京鼓楼吾悦广场店,南京市,江苏省南京市,江苏省南京市鼓楼区湖北路90号第一层1012-1013单元,32.06730238,118.7768594,Jiangsu,Nanjing
南京万达茂1F店,南京市,江苏省南京市,江苏省南京市栖霞区仙林大道181号地面一层1001号铺位,32.120757,118.987278,Jiangsu,Nanjing
南京江苏电视台店,南京市,江苏省南京市,江苏省南京市玄武区北京东路4号江苏广电城大厦裙楼区一层,32.057171,118.786232,Jiangsu,Nanjing
南京中央商场2F店,南京市,江苏省南京市,江苏省南京市秦淮区中山南路79号,32.038643,118.7850637,Jiangsu,Nanjing
南京中央商场店,南京市,江苏省南京市,江苏省南京市白下区中山南路79号,32.03856024,118.7844983,Jiangsu,Nanjing
南京江宁金鹰店,南京市,江苏省南京市,江苏省南京市江宁区双龙大道1688号一层1F-01铺位,31.931657,118.820024,Jiangsu,Nanjing
南京绿地广场店,南京市,江苏省南京市,江苏省南京市鼓楼区中山北路6号,32.06113014,118.7827608,Jiangsu,Nanjing
南京天迈广场店,南京市,江苏省南京市,江苏省南京市建邺区莲池路89号第一层2、3、4单元及第二层的2单元,31.96750823,118.7215834,Jiangsu,Nanjing
南京水平方店,南京市,江苏省南京市,江苏省南京市秦淮区健康路3号L1-01铺位,32.02356085,118.7871667,Jiangsu,Nanjing
南京建邺万达百货店,南京市,江苏省南京市,南京市建邺区江东中路98号苏宁易购1层,32.032112,118.737541,Jiangsu,Nanjing
南京澳林广场店,南京市,江苏省南京市,江苏省南京市浦口区浦珠北路126号,32.112587,118.699553,Jiangsu,Nanjing
南京机场T2国内出发店,南京市,江苏省南京市,江苏省南京市江宁区禄口镇禄口机场T2航站楼,31.72921474,118.8748126,Jiangsu,Nanjing
南京江宁弘阳家居店,南京市,江苏省南京市,江苏省南京市江宁区双龙大道1222号B108和B208单元,31.94448145,118.8196653,Jiangsu,Nanjing
南京新世界百货店,南京市,江苏省南京市,江苏省南京市玄武区珠江路88号底商一层1F-001单元,32.049626,118.787977,Jiangsu,Nanjing
南京金鹰三期店,南京市,江苏省南京市,江苏省南京市秦淮区汉中路101号*,32.04177153,118.7787369,Jiangsu,Nanjing
南京佳源梦想广场,南京市,江苏省南京市,南京市玄武区顾家营59-13号101室,32.04076523,118.8802671,Jiangsu,Nanjing
南京江宁龙湾天街店,南京市,江苏省南京市,南京市江宁区东山街道潭园西路199号龙湖龙湾天街1F-50单元,31.93843615,118.8447171,Jiangsu,Nanjing
南京禄口机场T1出发店,南京市,江苏省南京市,江苏省南京市江宁区禄口街道翔燕路1号T1航站楼国内出发层隔离区内S-DA03-09铺位S-DA-3-08C铺位的一部分,31.73355,118.8699,Jiangsu,Nanjing
南京虹桥新城市广场店,南京市,江苏省南京市,江苏省南京市鼓楼区中山北路281号1A01室101B005单元,32.077015,118.76228,Jiangsu,Nanjing
南京新城科技园6号楼店,南京市,江苏省南京市,江苏省南京市建邺区白龙江东街8号,31.98224376,118.7377238,Jiangsu,Nanjing
南京建邺吾悦广场店,南京市,江苏省南京市,江苏省南京市建邺区汉中门大街299号第一层的1056-2单元,32.03924143,118.7348227,Jiangsu,Nanjing
南京ITC MALL店,南京市,江苏省南京市,江苏省南京市鼓楼区热河南路2号101室零售商区AL1-01单元,32.08656332,118.7418287,Jiangsu,Nanjing
南京水木秦淮艺术街区店,南京市,江苏省南京市,江苏省南京市鼓楼区石头城路95号第一层的B11单元,32.061665,118.75054,Jiangsu,Nanjing
南京地铁中国药科大学店,南京市,江苏省南京市,江苏省南京市江宁区龙眠大道780号地上一层B-02号铺位,31.8971003,118.9143232,Jiangsu,Nanjing
南京鼓楼深业滨江店,南京市,江苏省南京市,江苏省南京市鼓楼区江苏省南京市鼓楼区江边路29号深悦滨江花园05幢,32.09797007,118.7390327,Jiangsu,Nanjing
南京市工人文化宫店,南京市,江苏省南京市,江苏省南京市秦淮区白下路257号南京市工人文化宫职工之家地上一层1-02单元,32.027425,118.796784,Jiangsu,Nanjing
南通星湖101广场店,南通市,江苏省南通市,江苏省南通市开发区星湖大道1101号2幢118室02单元,31.9222551,120.9426149,Jiangsu,Nantong
南通万达广场店,南通市,江苏省南通市,江苏省南通市港闸区长平路9号1层1033号,32.03712816,120.8341093,Jiangsu,Nantong
南通海门文峰大世界店,南通市,江苏省南通市,江苏省南通市海门市长江路608号海门文峰大世界一楼A23号铺位,31.889519,121.185937,Jiangsu,Nantong
G15南通如皋服务区西,南通市,江苏省南通市,如皋市白蒲镇蒋殿村十三组服务区西,32.291994,120.7697225,Jiangsu,Nantong
南通永旺梦乐城店,南通市,江苏省南通市,江苏省南通市星湖大道1066号一层112号商铺,31.92390785,120.9618792,Jiangsu,Nantong
南通CBD大有境A座店,南通市,江苏省南通市,江苏省南通市崇川区桃园路12号,31.96861864,120.8927575,Jiangsu,Nantong
南通万科广场店,南通市,江苏省南通市,南通市港闸区北大街108号万科金域广场1层108单元,32.04927253,120.8610511,Jiangsu,Nantong
南通如皋吾悦广场店,南通市,江苏省南通市,南通市如皋市惠政路168号一层1062号商铺,32.3695278,120.5773981,Jiangsu,Nantong
南通八佰伴店,南通市,江苏省南通市,江苏省南通市人民中路47号南通八佰伴1楼1-1铺位,32.01726129,120.8658985,Jiangsu,Nantong
南通海门龙信广场店,南通市,江苏省南通市,江苏省南通市海门市长江南路99号1楼1001单元,31.88022506,121.1850933,Jiangsu,Nantong
南通文峰广场店,南通市,江苏省南通市,江苏省南通市崇川区虹桥路1号A区一 层1001单元，二 层2001 单元,31.99675673,120.8841069,Jiangsu,Nantong
南通启东吾悦广场店,南通市,江苏省南通市,江苏省南通市启东市汇龙镇建设南路88号一层单元1029,31.787884,121.661827,Jiangsu,Nantong
南通海安万达广场店,南通市,江苏省南通市,江苏省南通市海安市黄海大道西8号1楼#1025,32.51580535,120.4535801,Jiangsu,Nantong
南通西站出发层店,南通市,江苏省南通市,江苏省南通市通州区尧盛路南通西站出发层NTX-1F-03单元,32.10158963,120.7658386,Jiangsu,Nantong
启东东方维也纳店,南通市,江苏省南通市,江苏省启东市人民中路400号,31.8048842,121.6687658,Jiangsu,Nantong
南通印象城1F店,南通市,江苏省南通市,江苏省南通市工农南路155号1楼L1-48\L1-49号商铺,31.985152,120.888321,Jiangsu,Nantong
南通凤凰文化广场店,南通市,江苏省南通市,江苏省南通市崇川区新城区支路6号凤凰文化广一层1F-1号铺位,31.97537705,120.8972209,Jiangsu,Nantong
南通CBD大有境B座店,南通市,江苏省南通市,江苏省南通市崇川区桃园路10号中南百货L1-001、002号商铺,31.96985888,120.895703,Jiangsu,Nantong
南通通州万达店,南通市,江苏省南通市,江苏省南通市通州区朝霞东路198号1层1011号商铺,32.06437014,121.0895605,Jiangsu,Nantong
G15苏通大桥服务区东区,南通市,江苏省南通市,江苏省南通市南通农场999号苏通大桥东服务区D7-D9号,31.86693776,120.9927235,Jiangsu,Nantong
南通星光耀店,南通市,江苏省南通市,江苏省南通市崇川区工农路100号星光耀广场2号楼B101铺位,31.96716236,120.8904208,Jiangsu,Nantong
南通万象城1F店,南通市,江苏省南通市,江苏省南通市港闸区北大街111号1楼L174号商铺,32.04903738,120.8597895,Jiangsu,Nantong
南通启东碧桂园凤凰荟店,南通市,江苏省南通市,江苏省南通市启东市汇龙镇人民西路1188号一层1-011单元,31.81829256,121.6391639,Jiangsu,Nantong
南通川姜镇罗缦广场店,南通市,江苏省南通市,江苏省南通市通州区川姜镇五洲路99号一层2-101单元,31.95935812,121.0741585,Jiangsu,Nantong
南通紫琅新天地店,南通市,江苏省南通市,江苏省南通市崇川区崇州大道63号南通紫琅新天地一层1#A-101a单元,31.96144715,120.9315562,Jiangsu,Nantong
G15南通如皋服务区东,南通市,江苏省南通市,如皋市白蒲镇蒋殿村十三组服务区东,32.2929735,120.7719862,Jiangsu,Nantong
南通海门彩虹漾店,南通市,江苏省南通市,江苏省海门市张謇大道179号一层L1032单元,31.87745834,121.1749931,Jiangsu,Nantong
南通如皋金茂国际店,南通市,江苏省南通市,江苏省如皋市中山西路1号金茂国际财富广场1-001&1-003-A单元,32.38665,120.55201,Jiangsu,Nantong
南通如皋文峰大世界店,南通市,江苏省南通市,江苏省南通市如皋市如城镇中山路418号一层的1-1，二层的2-1单元,32.39020868,120.5627844,Jiangsu,Nantong
南通圆融广场店,南通市,江苏省南通市,江苏省南通市崇川区工农路57号南通圆融广场一层123#二层215-B#铺位,32.00398187,120.8841509,Jiangsu,Nantong
南通海安文峰大世界店,南通市,江苏省南通市,江苏省南通市海安县海安镇宁海南路2号,32.53908834,120.4681527,Jiangsu,Nantong
南通万象城5F店,南通市,江苏省南通市,江苏省南通市港闸区北大街111号1楼L511号商铺,32.05058871,120.8597691,Jiangsu,Nantong
南通如东文峰大世界店,南通市,江苏省南通市,江苏省南通市如东县青园北路19号一层,32.31191668,121.1847366,Jiangsu,Nantong
南通兴东国际机场店,南通市,江苏省南通市,江苏省南通市通州区兴东街道南通兴东国际机场新建航站楼（T3）地上二层零售商区001号铺,32.067765,120.978855,Jiangsu,Nantong
南通飞马国际中心店,南通市,江苏省南通市,江苏省南通市崇川区新开街道长通路9号飞马国际中心D幢一层101单元,31.92985338,120.9558052,Jiangsu,Nantong
南通邦豪时尚广场店,南通市,江苏省南通市,江苏省南通市崇川区濠北路529号A座一楼A1062铺位,32.02414946,120.8552211,Jiangsu,Nantong
南通华强广场店,南通市,江苏省南通市,江苏省南通市港闸区北大街2号南通华强广场1F，F01-04号,32.042576,120.860847,Jiangsu,Nantong
南通世茂广场店,南通市,江苏省南通市,江苏省南通市开发区新东路101号世茂广场一层1010单元,31.92128962,120.9517993,Jiangsu,Nantong
南通印象城3F店,南通市,江苏省南通市,江苏省南通市工农南路155号3楼L3-14/L3-15a号商铺,31.98671828,120.8883212,Jiangsu,Nantong
南通金鹰圆融店,南通市,江苏省南通市,江苏省南通市崇川区工农路57号南通金鹰圆融购物中心1F1、1F2铺位,32.00577692,120.884506,Jiangsu,Nantong
南通海门文峰广场店,南通市,江苏省南通市,江苏省南通市海门市江海路115号,31.893824,121.16537,Jiangsu,Nantong
南通通州文峰大世界店,南通市,江苏省南通市,江苏省南通市通州区建设路76号,32.08649768,121.0747764,Jiangsu,Nantong
南通如皋万达广场店,南通市,江苏省南通市,江苏省南通市如皋市万寿南路998号第一层1007A单元,32.37846391,120.5847196,Jiangsu,Nantong
南通如东香江印象广场店,南通市,江苏省南通市,江苏省南通市如东县富春江路88号第一层A1002单元,32.328799,121.17124,Jiangsu,Nantong
G15苏通大桥服务区西区,南通市,江苏省南通市,江苏省南通市南通农场999号苏通大桥西服务区D7-D9号,31.86869924,120.9914006,Jiangsu,Nantong
海门解放路店,南通市,江苏省南通市,江苏省海门市解放中路369号B6单元,31.89527362,121.182121,Jiangsu,Nantong
南通人民路金鹰店,南通市,江苏省南通市,江苏省南通市崇川区人民中路106号,32.0175981,120.8681767,Jiangsu,Nantong
启东环球大厦店,南通市,江苏省南通市,江苏省启东环球大厦文峰电器总汇江海中路606号1楼,31.80930069,121.657611,Jiangsu,Nantong
南通启东文峰大世界店,南通市,江苏省南通市,江苏省南通市启东市人民中路650号一层,31.81031798,121.65837,Jiangsu,Nantong
南通海门中南大有境店,南通市,江苏省南通市,江苏省南通市海门市江海中路337号一层L1016单元,31.87889691,121.1665928,Jiangsu,Nantong
南通崇川大有境店,南通市,江苏省南通市,江苏省南通市崇川区观畅路38号悦汇园28幢中南时代悦城购物中心地上一层L1-031单元,32.00287189,120.9137464,Jiangsu,Nantong
南通星银海城市客厅店,南通市,江苏省南通市,江苏省南通市崇川区青年中路177号3幢第一层F1023单元,32.00083385,120.9290242,Jiangsu,Nantong
南通文峰大世界店,南通市,江苏省南通市,江苏省南通市崇川区和平桥街道南大街文峰大世界3-21号文峰大世界F1,32.015359,120.866333,Jiangsu,Nantong
宿迁沭阳吾悦广场店,宿迁市,江苏省宿迁市,江苏省宿迁市沭阳县台州南路68号沭阳吾悦广场B1-63&B2-33单元,34.10234683,118.79931,Jiangsu,Suqian
宿迁宝龙城市广场店,宿迁市,江苏省宿迁市,江苏省宿迁市宿城区西湖路6号 宝龙城市广场,33.950874,118.2887,Jiangsu,Suqian
宿迁沭阳万达广场店,宿迁市,江苏省宿迁市,宿迁市沭阳县北京南路22号万达广场1层1001号铺,34.09554398,118.7641932,Jiangsu,Suqian
宿迁苏宁广场店,宿迁市,江苏省宿迁市,江苏省宿迁市宿城区幸福中路88号苏宁广场1层112号商铺,33.95481189,118.3012074,Jiangsu,Suqian
宿迁泗洪吾悦广场店,宿迁市,江苏省宿迁市,江苏省宿迁市泗洪县青阳南路82号1层1012-1商铺,33.44034981,118.2208407,Jiangsu,Suqian
沭阳雨润中央购物广场店,宿迁市,江苏省宿迁市,江苏省宿迁市沭阳县人民中路33号,34.12682866,118.7785658,Jiangsu,Suqian
宿迁宿城吾悦广场店,宿迁市,江苏省宿迁市,江苏省宿迁市宿城区青海湖西路222号1层1001商铺,33.95007069,118.2497334,Jiangsu,Suqian
宿迁水韵城店,宿迁市,江苏省宿迁市,江苏省宿迁市宿城区西湖路66号水韵城1楼37-01商铺,33.950207,118.283585,Jiangsu,Suqian
宿迁万达店,宿迁市,江苏省宿迁市,江苏省宿迁市宿豫区项王东路8号万达广场1层1036B商铺,33.941833,118.319756,Jiangsu,Suqian
宿迁泗阳吾悦广场店,宿迁市,江苏省宿迁市,江苏省宿迁市泗阳县北京西路58号吾悦广场地上一层1001铺,33.72441997,118.6732972,Jiangsu,Suqian
常州弘阳广场店,常州市,江苏省常州市,江苏省常州市天宁区中吴大道1777号弘阳广场1F 003-004单元,31.75366116,119.9290328,Jiangsu,Changzhou
常州丰臣国际广场店,常州市,江苏省常州市,江苏省常州市新北区通江中路108号L1-16、L2-7,31.820875,119.972059,Jiangsu,Changzhou
常州金坛吾悦广场店,常州市,江苏省常州市,江苏省常州市金坛区南环二路吾悦广场1F1050号商铺,31.73015391,119.5902046,Jiangsu,Changzhou
常州溧阳吾悦广场店,常州市,江苏省常州市,常州市溧阳市吾悦广场1楼1063号铺位,31.40479349,119.4633687,Jiangsu,Changzhou
常州邹区时代广场店,常州市,江苏省常州市,江苏省常州市钟楼区邹区镇东方路188号邹区时代广场101号商铺,31.78774324,119.849879,Jiangsu,Changzhou
常州吾悦店,常州市,江苏省常州市,江苏省常州市武进区武宜中路188号1F-120号,31.72837694,119.9427926,Jiangsu,Changzhou
常州武进万达广场店,常州市,江苏省常州市,江苏省常州市武进区花园街301号,31.73391997,119.9485247,Jiangsu,Changzhou
溧阳上河城店,常州市,江苏省常州市,江苏省溧阳市天目路12号上河城1层A101-A102单位,31.426081,119.479787,Jiangsu,Changzhou
常州莱蒙都会2店,常州市,江苏省常州市,江苏省常州市钟楼区莱蒙都会商业街1-131/132/102/103商铺,31.77551734,119.9530359,Jiangsu,Changzhou
常州科教城创研港店,常州市,江苏省常州市,江苏省常州市武进区湖塘镇常武中路801号-常州科教城创研港2号楼一楼,31.68125052,119.9684715,Jiangsu,Changzhou
常州青果巷店,常州市,江苏省常州市,常州市天宁区和平北路106号,31.77207292,119.9624747,Jiangsu,Changzhou
常州遥观湖港名城店,常州市,江苏省常州市,江苏省常州市武进区遥观镇湖港名城10幢16号一楼星巴克门店,31.71905951,120.0487071,Jiangsu,Changzhou
常州金坛八佰伴店,常州市,江苏省常州市,江苏省常州市金坛区金城镇横街121号金坛八佰伴地上一层F101号铺位,31.746347,119.567696,Jiangsu,Changzhou
常州嘉宏广场,常州市,江苏省常州市,常州市天宁区吊桥路25号嘉宏广场1楼,31.77016624,119.9562026,Jiangsu,Changzhou
常州龙城天街5F店,常州市,江苏省常州市,江苏省常州市钟楼区勤业路295号龙城天街5F-03铺位,31.79320333,119.9166008,Jiangsu,Changzhou
常州曼哈顿广场店,常州市,江苏省常州市,江苏省常州市新北区荣盛锦绣华府6幢一层108、109、116-119商铺,31.829154,119.970159,Jiangsu,Changzhou
常州富克斯店,常州市,江苏省常州市,江苏省常州武进区定安中路2号常州富克斯流行广场1F,31.71998126,119.9567406,Jiangsu,Changzhou
常州现代传媒中心,常州市,江苏省常州市,常州新北区龙锦路1590号,31.81517564,119.9729433,Jiangsu,Changzhou
常州溧阳万达广场,常州市,江苏省常州市,江苏省常州市溧阳市南大街199号万达广场1F-1050、1051商铺,31.39937196,119.4928617,Jiangsu,Changzhou
常州迪诺水镇店,常州市,江苏省常州市,江苏省常州市新北区河海东路60号 7号楼 1F-1单元,31.82070212,120.0057971,Jiangsu,Changzhou
常州国际机场国内出发店,常州市,江苏省常州市,空港路8号国际机场航站楼地上二层8-2号,31.91110623,119.7878838,Jiangsu,Changzhou
常州创意产业园店,常州市,江苏省常州市,江苏省常州市新北区太湖东路9号1幢,31.81198,119.99404,Jiangsu,Changzhou
常州文化广场店,常州市,江苏省常州市,江苏省常州市天宁区锦绣路文化广场地下商业街一层110号单元,31.80307495,119.9736857,Jiangsu,Changzhou
常州武进星湖商务广场店,常州市,江苏省常州市,江苏省常州市武进区星湖商务广场7幢101号,31.66577378,119.9650061,Jiangsu,Changzhou
常州九洲环宇店,常州市,江苏省常州市,江苏省常州市天宁区江苏常州天宁区关河东路66号九洲环宇商务广场101室,31.77985037,119.9746686,Jiangsu,Changzhou
常州妇幼保健院店,常州市,江苏省常州市,江苏省常州市钟楼区北港街道丁香路18号常州市妇幼保健院病房楼南侧辅房,31.78224696,119.8927581,Jiangsu,Changzhou
常州星河国际店,常州市,江苏省常州市,江苏省常州市武进区武宜北路星河城市花园五区9幢1楼L1C-032号铺位,31.71583968,119.9411902,Jiangsu,Changzhou
常州月星环球港南区店,常州市,江苏省常州市,江苏省常州市新北区通江路588号月星环球港1层 L1059商铺,31.84011874,119.9790341,Jiangsu,Changzhou
常州万达店,常州市,江苏省常州市,江苏省常州新北区万达广场通江中路88号一层L1001商铺,31.81708834,119.9694006,Jiangsu,Changzhou
常州正方京城店,常州市,江苏省常州市,江苏省常州市钟楼区局前街180号,31.78108688,119.9561977,Jiangsu,Changzhou
常州武进常发店,常州市,江苏省常州市,江苏省常州市武进区延政中路5号101室,31.69623538,119.9529619,Jiangsu,Changzhou
常州爱琴海奥莱店,常州市,江苏省常州市,常州市经济开发区东方东路165号,31.75497381,120.0504827,Jiangsu,Changzhou
常州莱蒙都会1店,常州市,江苏省常州市,江苏省常州市钟楼区莱蒙都会商业街8-147商铺,31.77864115,119.9540176,Jiangsu,Changzhou
常州九洲新世界店,常州市,江苏省常州市,江苏省常州市天宁区兰陵北路999号 L1-043、044商铺,31.765894,119.950362,Jiangsu,Changzhou
常州龙城天街1楼店,常州市,江苏省常州市,江苏省常州市钟楼区勤业路295号龙城天街1F-18a铺位,31.79246275,119.9173969,Jiangsu,Changzhou
常州泰富店,常州市,江苏省常州市,江苏省常州市延陵西路91号202-208室,31.778536,119.956268,Jiangsu,Changzhou
常州天宁吾悦广场店,常州市,江苏省常州市,常州天宁吾悦广场10幢地上一层1015号铺位,31.76507524,120.0094604,Jiangsu,Changzhou
常州宝龙城市广场店,常州市,江苏省常州市,江苏省常州市钟楼区梧桐路宝龙城市广场五幢043、111商铺,31.79186382,119.893305,Jiangsu,Changzhou
常州月星环球港1店,常州市,江苏省常州市,江苏省常州市新北区通江路588号月星环球港1层1019商铺,31.84281838,119.9778807,Jiangsu,Changzhou
常州新北常发广场店,常州市,江苏省常州市,江苏省常州市新北区太湖东路101-1号1-101商铺,31.81434053,119.9797271,Jiangsu,Changzhou
常州孟河星光天地店,常州市,江苏省常州市,江苏省常州市新北区孟河镇东尧路15号1层1F-10商铺,32.00182558,119.8477131,Jiangsu,Changzhou
常州文化宫站店,常州市,江苏省常州市,江苏省常州市天宁区延陵西路4号零售商区地下一层WHG-B1-171~174单元,31.77557992,119.9640512,Jiangsu,Changzhou
溧阳高铁站店,常州市,江苏省常州市,江苏省溧阳市罗庄路溧阳高铁站LY-01,31.38606207,119.5019298,Jiangsu,Changzhou
常州又一城店,常州市,江苏省常州市,江苏省常州市武进区花园街33号又一城,31.70536899,119.9503591,Jiangsu,Changzhou
常州天宁时代广场店,常州市,江苏省常州市,江苏省常州市天宁区竹林西路19号天宁时代广场2号楼103-1号、104-1号,31.78461968,119.9748653,Jiangsu,Changzhou
常州新北万达百货店,常州市,江苏省常州市,常州市新北区通江中路88号万达百货1层1072号商铺,31.81779305,119.9702096,Jiangsu,Changzhou
常州万都广场店,常州市,江苏省常州市,江苏省常州市天宁区和平中路388号万都广场一层二层1-1商铺,31.76219331,119.9599206,Jiangsu,Changzhou
常州武进凯尔店,常州市,江苏省常州市,江苏省常州市武进区凯尔锋度花园9幢凯尔Lomo广场1F-111#112#商铺,31.69099725,119.9473443,Jiangsu,Changzhou
常州新北公园店,常州市,江苏省常州市,江苏省常州市新北区汉江路299号,31.82853088,119.9816798,Jiangsu,Changzhou
常州金坛新天地广场,常州市,江苏省常州市,常州市金坛区县府路2号金坛新天地广场B座一层B-1001,31.74069188,119.5764592,Jiangsu,Changzhou
常州吾悦国际店,常州市,江苏省常州市,江苏省常州市延陵西路123号常州吾悦国际B1-2层6-105、S205,31.78037094,119.9493066,Jiangsu,Changzhou
常州溧阳八佰伴店,常州市,江苏省常州市,江苏省常州市溧阳市平陵中路248号溧阳八佰伴一楼6003F1037单元,31.42430533,119.4836183,Jiangsu,Changzhou
常州永宁欧尚店,常州市,江苏省常州市,常州市天宁区永宁北路18号永宁欧尚1楼208-YNA1056号商铺,31.79314029,119.9751127,Jiangsu,Changzhou
常州横山桥华美达酒店店,常州市,江苏省常州市,江苏省常州市武进区横山桥镇潞横路178号奥阳华美达酒店一楼,31.76282821,120.1076889,Jiangsu,Changzhou
常州武进南洋广场店,常州市,江苏省常州市,江苏省常州市武进区湖塘镇广电路东路8号南洋商贸广场6号楼106号商铺,31.71412,119.958663,Jiangsu,Changzhou
常州奔牛镇星光城店,常州市,江苏省常州市,江苏省常州市新北区奔牛镇南观路星光城8幢1FWP-1、1FWP-2铺位,31.84252946,119.8271298,Jiangsu,Changzhou
徐州金鹰二期店,徐州市,江苏省徐州市,徐州市鼓楼区中山北路2号,34.26701899,117.1882063,Jiangsu,Xuzhou
徐州铜山万达店,徐州市,江苏省徐州市,江苏省徐州市铜山区北京北路19号徐州铜山万达广场一层1051A号铺位,34.191868,117.188705,Jiangsu,Xuzhou
徐州三胞广场店,徐州市,江苏省徐州市,江苏省徐州市泉山区解放南路26-8号三胞广场一层L114单元,34.223236,117.19516,Jiangsu,Xuzhou
徐州淮海新天地店,徐州市,江苏省徐州市,江苏省徐州市泉山区新淮海西路10号 2号楼 1-101、102、120、121、122单元,34.263416,117.1493,Jiangsu,Xuzhou
徐州颐和汇邻湾店,徐州市,江苏省徐州市,江苏省徐州市泉山区三环南路39号颐和汇邻湾广场一层1001单元,34.21196728,117.181514,Jiangsu,Xuzhou
徐州君盛广场,徐州市,江苏省徐州市,江苏省徐州市鼓楼区中山北路306号,34.296131,117.19239,Jiangsu,Xuzhou
徐州苏宁广场5F店,徐州市,江苏省徐州市,江苏省徐州市鼓楼区淮海东路29号徐州苏宁广场5层511、512、513、514单,34.266094,117.189285,Jiangsu,Xuzhou
徐州睢宁万达广场店,徐州市,江苏省徐州市,江苏省徐州市睢宁县永昶路12号52号楼睢宁万达广场一层1001A单元,33.92023322,117.9354429,Jiangsu,Xuzhou
徐州丰县吾悦广场店,徐州市,江苏省徐州市,江苏省徐州市丰县江苏省徐州市丰县中阳大道315号1层1036-2单元,34.69236811,116.6303873,Jiangsu,Xuzhou
徐州苏宁广场B1店,徐州市,江苏省徐州市,江苏省徐州市鼓楼区淮海东路29号徐州苏宁广场B1层B143、B144单元,34.26602,117.188114,Jiangsu,Xuzhou
徐州邳州新苏中心店,徐州市,江苏省徐州市,江苏省徐州市邳州市东湖街道银杏大道1号一层F1004单元,34.328644,117.978455,Jiangsu,Xuzhou
徐州招商花园城店,徐州市,江苏省徐州市,江苏省徐州市云龙区汉风路9号徐州招商花园城一层的L111、112单元,34.20796921,117.2795248,Jiangsu,Xuzhou
徐州东站东夹层店,徐州市,江苏省徐州市,江苏省徐州市鼓楼区徐州东站东站房商业夹层XZDD-3F-04,34.26751108,117.3059885,Jiangsu,Xuzhou
徐州复兴苏宁广场店,徐州市,江苏省徐州市,江苏省徐州市鼓楼区复兴北路27号和信广场1FL127单元,34.267595,117.20235,Jiangsu,Xuzhou
徐州云龙万达广场店,徐州市,江苏省徐州市,江苏省徐州市云龙区和平大道58号万达广场1F1001铺,34.252883,117.245194,Jiangsu,Xuzhou
徐州新沂吾悦广场店,徐州市,江苏省徐州市,江苏省徐州市新沂市江苏徐州新沂市经济开发区上海路19号地上一层的1046单元,34.3594374,118.3255649,Jiangsu,Xuzhou
徐州观音机场安检内店,徐州市,江苏省徐州市,江苏省徐州市睢宁县双沟镇徐州观音国际机场二期航站楼地上二层零售商区安检内自编号GLQ-001号铺位,34.0529,117.557755,Jiangsu,Xuzhou
徐州新沂汉锦城店,徐州市,江苏省徐州市,江苏省徐州新沂市南京路63号1层A102商铺,34.373611,118.353602,Jiangsu,Xuzhou
徐州睢宁曼哈顿商业广场,徐州市,江苏省徐州市,江苏省徐州市睢宁县元府东路17号中景豪庭1号楼1-106单元,33.89877939,117.9565163,Jiangsu,Xuzhou
徐州金鹰人民广场店,徐州市,江苏省徐州市,江苏省徐州市泉山区淮海西路270号F1020铺,34.264416,117.162926,Jiangsu,Xuzhou
