StoreName,CityName,StreetAddress1,StreetAddress2,StreetAddress3,latitude,longitude
金华义乌绣湖银泰店,金华市,浙江省金华市,,金华市义乌市城中中路128号,29.301638372377152,120.07317853081989
北京威新国际大厦店,北京市,北京市北京市,,北京市海淀区中关村东路1号清华科技园9号楼威新国际大厦首层,39.99317107,116.33240854
北京万丰路咖啡店,北京市,北京市北京市,,北京市丰台区莲宝中路西侧万丰路68号和谐广场一层,39.88175804,116.29832644
鸿运大厦店,上海市,上海市上海市,,上海市普陀区武宁路503号1层102室,31.24372355,121.4156848
重庆金源时代购物广场店,重庆市,重庆市重庆市,,重庆市江北区滨江路368号,29.55736893631718,106.52491486085638
上海青浦元祖梦世界,上海市,上海市上海市,,上海市青浦区嘉松中路6200号,31.1487086732844,121.227255820704
杭州下沙宝龙店,杭州市,浙江省杭州市,,浙江省杭州市江干区下沙宝龙城市广场1F-015号商铺,30.311497,120.38477
深圳国贸天虹店,深圳市,广东省深圳市,,深圳市罗湖区人民南3002号国贸大厦一楼A区,22.54083851,114.11950618
昆明砂之船店,昆明市,云南省昆明市,,云南省安宁市砂之船奥特莱斯一楼往喷泉广场楼梯口,24.91811789,102.57676988
成都银泰城店,成都市,四川省成都市,,成都市高新区益州大道1999号第18幢银泰城购物中心1F,30.541777,104.05927
无锡江南大悦城店,无锡市,江苏省无锡市,,无锡市经开区蠡湖大道与高浪路交汇处西北侧无锡江南大悦城地上第1层1-1035、1-1036单元,31.493635,120.275261
金丰路店,上海市,上海市上海市,,上海市闵行区金丰路447号,31.203249,121.284729
成都凤凰里水街店,成都市,四川省成都市,,成都市青白江区凤凰西一路158号,30.88533236952456,104.2745339870453
南京建邺万达店,南京市,江苏省南京市,,江苏省南京市建邺区江东中路98号南京建邺万达广场1楼,32.03275487905236,118.73513388607537
成都万象城店,成都市,四川省成都市,,成都市成华区双庆路8号华润万象城B1,30.650387,104.115105
台州仙居吾悦广场店,台州市,浙江省台州市,,浙江省台州市仙居县泰和中路1号吾悦广场一层1043单元,28.84551126,120.72089226
温州虹桥天元广场店,温州市,浙江省温州市,,浙江省温州市乐清虹桥镇飞虹南路555号天元广场一层 1025号商铺,28.20618933230962,121.0438412425356
苏州震泽新乐城店,苏州市,江苏省苏州市,,江苏省苏州市吴江区震泽镇塔影路36号1层的103单元,30.90305782859644,120.51526772982471
大连高新万达分店,大连市,辽宁省大连市,,大连市高新园区黄浦路500号高新万达广场一层1026.1027号,38.863018,121.533045
长沙IFS店,长沙市,湖南省长沙市,,芙蓉区定王台街道东牌楼路长沙国金中心第一层L148A号,28.19297457406736,112.97683131688245
远洋财富广场店,上海市,上海市上海市,,上海市浦东新区台中南路68号1幢103-104室,31.315122,121.607657
成都东航中心店,成都市,四川省成都市,,成都市双流区临港路一段32号5号楼,30.5653465121295,103.975102901459
武汉王府井店,武汉市,湖北省武汉市,,湖北省武汉市江汉区中山大道888号王府井百货一楼,30.5795046558727,114.29135835151102
十尚坊店,上海市,上海市上海市,,上海市闵行区龙茗路1025号814单元,31.13768775358774,121.38643312428032
杭州萧山红利店,杭州市,浙江省杭州市,,浙江省杭州市萧山区城厢街道萧绍路951号一楼101号,30.1645423,120.27876485
上海香港兴业中心二座店,上海市,上海市上海市,,上海静安区石门一路288号,31.22900823910809,121.46277093874232
郑州丹尼斯CBD一天地,郑州市,河南省郑州市,,郑州市商务西八街北、商务西七街南丹尼斯一天地1F-027星巴克,34.76707596019352,113.7242052556394
佛山顺德大融城店,佛山市,广东省佛山市,,佛山市顺德区大良街道南国东路顺成大融城一层 R-101单元,22.8261585261457,113.274187085481
南京金奥国际中心店,南京市,江苏省南京市,,江苏省南京市建邺区江东中路329号金奥国际中心商场一层132、133号铺位,31.998825,118.725908
深圳龙华人民北店,深圳市,广东省深圳市,,深圳市龙华新区人民北路291号百佳华商场一楼D1-Pt04,22.655323,114.020487
深圳信和春天店,深圳市,广东省深圳市,,深圳市南山区南海大道2088号信和购物广场第1层的L1S-01商铺,22.50716678,113.92504105
成都新都新城市广场店,成都市,四川省成都市,,成都市新都区新都镇马超东路222号新城市广场1楼,30.80976591,104.1786812
杭州临平余之城店,杭州市,浙江省杭州市,,浙江省杭州市余杭区迎宾路501号余之城购物中心一楼155号单元,30.39436529940869,120.30360131248018
苏州尹山湖商业水街店,苏州市,江苏省苏州市,,江苏省苏州市吴中区清禾路888号苏州尹山湖商业水街2111单元,31.24397025262371,120.70230031000392
重庆东原悦荟店,重庆市,重庆市重庆市,,江北区红石路311号东原悦荟商城1F,29.57082846146038,106.49656176567078
济南绿地中心店,济南市,山东省济南市,,济南市市中区共青团路25号绿地中心一号楼一层,36.663048,117.007903
济南银座店,济南市,山东省济南市,,山东省济南市历下区千佛山街道泺源大街66号银座商城零售商区地上一层,36.66014413932325,117.03124237021258
昆明柏联广场店,昆明市,云南省昆明市,,昆明市三市街6号柏联广场一楼119号铺PC：650021,25.03564802795121,102.710417747694
厦门筼筜路店,厦门市,福建省厦门市,,厦门市湖滨北建业路马可波罗东方大酒店,24.47474154,118.08522412
北京环球贸易中心2店,北京市,北京市北京市,,北京市东城区北三环东路36号1号楼A座首层02单元,39.9682313601748,116.410323697237
宁波月湖金贸大厦店,宁波市,浙江省宁波市,,"浙江省宁波市海曙区柳汀街225号月湖金贸大厦1-09,2-05室",29.86701572,121.53924692
苏州长发商厦店,苏州市,江苏省苏州市,,江苏省苏州市姑苏区临顿路101-141号1-30单元,31.31241391719163,120.6296929119708
太原铜锣湾咖啡店,太原市,山西省太原市,,太原市迎泽区五一路77号山西铜锣湾国际购物中心的第一层A1单元,37.86921277,112.57167317
桂林高新万达分店,桂林市,广西壮族自治区桂林市,,桂林七星区穿山东路43号桂林高新万达广场第一层1001号商铺,25.24096249,110.3197396
广州光明28广场店,广州市,广东省广州市,,广东省广州市越秀区华侨新村环市东光明路28 号首层的115号、121号、116号01、120号01单,23.13569313,113.29012167
温州苍南银泰店,温州市,浙江省温州市,,浙江省温州市苍南县灵溪镇玉苍路1054-1158号一层1001单元,27.509392,120.425502
济南欧亚大观乐活城店,济南市,山东省济南市,,济南市阳光新路67号欧亚大观乐活城一层,36.632629,116.982776
威海路店,上海市,上海市上海市,,上海市静安区威海路433、439号,31.22699538774399,121.46409058557767
北京望京西路店,北京市,北京市北京市,,北京市朝阳区望京西路41号地上一层1-03和1-06,39.99352334,116.45685231
长沙时代奥特莱斯店,长沙市,湖南省长沙市,,湖南省长沙市金洲新区工业集中区欧洲北路时代奥特莱斯广场1F,28.26946711,112.68898332
沈阳铁西万象汇3店,沈阳市,辽宁省沈阳市,,铁西区沈阳华润置地广场万象汇L5层505号商铺,41.7955,123.37334
大连和平广场店,大连市,辽宁省大连市,,大连市沙河口区高尔基路687号1层6号01-58号,38.8961836,121.58879971
石家庄银座商城东购店,石家庄市,河北省石家庄市,,河北省石家庄市中山西路83号零售商区的第一层的主楼（写字楼）部分,38.04391386,114.48511913
广州科学城高德汇店,广州市,广东省广州市,,广州萝岗开发区科学大道193 号高德汇栋F103A&103A单元,23.167624,113.453107
北海宁春城店,北海市,广西壮族自治区北海市,,广西北海市海城区北京路与西南大道交汇处和安宁春城第一层A04和第二层B04铺位,21.4584004,109.12555398
西安经发大厦店,西安市,陕西省西安市,,陕西省西安市 未央区未央大道132号经发大厦一楼大堂,34.318575,108.947027
北京秀水街店,北京市,北京市北京市,,北京市朝阳区建国门外大街秀水东街8号（秀水大厦东侧）,39.90964855,116.44971318
北京市中国建筑研究院店,北京市,北京市北京市,,北京西城区车公庄大街19号创新楼一层,39.934572836826554,116.33729696273805
重庆观音桥阳光新世纪店,重庆市,重庆市重庆市,,重庆市江北区观音桥阳光新世纪1楼,29.57566385938831,106.53425753116609
成都中粮鸿云悦街店,成都市,四川省成都市,,成都市锦江区汇源北路333号中粮鸿云悦街1楼,30.6380415,104.11539473
湖州东吴银泰百货店,湖州市,浙江省湖州市,,浙江省湖州吴兴区东吴国际龙玺公馆湖州银泰城1-13,30.8738505464485,120.099292087725
广州金利来大厦店,广州市,广东省广州市,,广州市天河区体育东路138号金利来数码网络大厦首层01号单元,23.13845729,113.32903722
绍兴汇金店,绍兴市,浙江省绍兴市,,绍兴市解放北路199号汇金艺术生活广场1楼1019号,30.00595462631971,120.58029413223268
深圳佳宁娜友谊广场店,深圳市,广东省深圳市,,深圳罗湖区人民南路佳宁娜友谊广场01号铺,22.53716976,114.11987927
武汉群光百货店,武汉市,湖北省武汉市,,湖北省武汉市洪山区珞瑜路6号群光广场一楼,30.52526352624545,114.35586284489546
杭州蒲公英天地店,杭州市,浙江省杭州市,,杭州经济技术开发区阳光华城蒲公英天地24幢24-102室、24幢103室、24幢104室、24幢105室和24幢106室,30.31072748,120.37551225
南昌央央春天店,南昌市,江西省南昌市,,江西省南昌市东湖区阳明东路66号央央春天投资大厦一层,28.687195,115.904588
沈阳中粮广场店,沈阳市,辽宁省沈阳市,,沈阳市皇姑区黄河北大街56-41号9号一层9107号,41.85633558,123.41750057
盐城滨海海悦城店,盐城市,江苏省盐城市,,盐城市滨海县港城路99号1楼L1-23号,33.99241049546473,119.81822133102467
杭州万福中心店,杭州市,浙江省杭州市,,浙江省杭州市滨江区西兴街道滨康路228号3幢A座101室-102室,30.18215001,120.2103905
江门星汇广场店,江门市,广东省江门市,,江门市新会区会城大新路50号星汇广场 一层1001、1002 号商铺部分区域及二层的 2108商铺,22.51941711,113.0373268
南京艾尚天地店,南京市,江苏省南京市,,江苏省南京市玄武区中山路132号102室,32.04781366696196,118.78458201885223
徐州邳州新苏中心店,徐州市,江苏省徐州市,,江苏省徐州市邳州市东湖街道银杏大道1号一层F1004单元,34.328644,117.978455
南京茂业天地广场店,南京市,江苏省南京市,,江苏省南京市秦淮区健康路2号南京茂业天地广场一层N108铺位,32.02262122557634,118.78620851046438
北京灯市口天客隆咖啡店,北京市,北京市北京市,,北京市东城区灯市口大街33号天客隆一层,39.91882787946833,116.41438123577247
青岛上实中心店,青岛市,山东省青岛市,,青岛市崂山区香港东路195号T7号楼一层,36.09893437,120.46284241
广州凤凰城店,广州市,广东省广州市,,广州市增城市新塘镇南安村碧桂园凤凰城凤妍苑凤凰城广场步行南街1号之三,23.126213,113.574649
德阳印象汇店,德阳市,四川省德阳市,,德阳市旌阳区天山北路6号凯德广场1楼,31.128292,104.405609
永安店,上海市,上海市上海市,,上海市黄浦区南京东路635号永安百货一楼,31.23467057913467,121.47861229634148
青岛麦凯乐分店,青岛市,山东省青岛市,,青岛市市南区香港中路69号麦凯乐商场一层,36.06564624567119,120.4029614928004
惠州惠东天虹店,惠州市,广东省惠州市,,惠东县平山华侨城开发区HQ-3区创富商贸广场,22.97455437540887,114.7150057554245
佛山东方广场店,佛山市,广东省佛山市,,佛山市禅城区锦华路82号东方广场蓝宝石城首层,23.038225,113.119908
承德双百购物广场咖啡店,承德市,河北省承德市,,河北省承德市双桥区新华北路1号双百购物广场,40.96942345,117.94169786
苏州十全街店,苏州市,江苏省苏州市,,江苏省苏州市姑苏区十全街625号107室,31.29863072,120.63150747
青岛李沧万达广场第二店,青岛市,山东省青岛市,,青岛巨峰路178号,36.166075,120.433728
北京LG大厦店,北京市,北京市北京市,,北京市朝阳区建国门外大街乙12号北京双子座大厦首层L118,39.90741773,116.44902053
江桥老街店,上海市,上海市上海市,,上海市嘉定区虞姬墩路505号4幢101、102、109铺位,31.25560247458174,121.34277963625212
昭化路店,上海市,上海市上海市,,上海市长宁区定西路1026号,31.21146135,121.42391028
扬州宝应吾悦广场店,扬州市,江苏省扬州市,,扬州市宝应县淮江大道与疏港路交汇处,33.2119781994222,119.350404739379
南京海乐城购物中心店,南京市,江苏省南京市,,江苏省南京市溧水区永阳镇中大街81号8幢第一层112室-17铺位,31.65606183692626,119.02641749395119
南宁百盛店,南宁市,广西壮族自治区南宁市,,南宁市兴宁区朝阳路青云街18号百盛百货1、2层,22.81477353,108.32280479
苏州致远大厦店,苏州市,江苏省苏州市,,江苏省苏州市高新区科发路101号,31.3380197160212,120.424180984628
郑州北金时尚广场店,郑州市,河南省郑州市,,郑州市金水区北环路与文化路交汇处东南角，瀚海北金商业广场一楼,34.80926505297521,113.66560542570372
长沙喜盈门店,长沙市,湖南省长沙市,,湖南省长沙市雨花区万家丽路与木莲冲路交汇处喜盈门 范城3-101星巴克咖啡,28.134344,113.035
厦门瑞景商业广场店,厦门市,福建省厦门市,,福建省厦门市思明区莲前东路288号瑞景商业广场1F,24.475147,118.160114
佛山佛山岭南天地店,佛山市,广东省佛山市,,佛山市禅城区岭南天地首层FC04、FC06、FC06-2号,23.029635,113.114995
厦门同安钟楼一号店,厦门市,福建省厦门市,,福建省厦门市同安区大同街道同新路 14号钟楼壹号第1 层的04、05、06 单元,24.7299884010107,118.1517326834
内江市内江万达广场店,内江市,四川省内江市,,内江市东兴区汉安大道西段988号,29.604282394075305,105.04298686981203
西安苏宁生活广场店,西安市,陕西省西安市,,西安市新城区解放路186号 苏宁生活广场一层,34.26473944685559,108.96264374288879
南京中大医院店,南京市,江苏省南京市,,江苏省南京市鼓楼区丁家桥87号中大医院教学医疗综合大楼一楼,32.07328600644592,118.7760901451111
佛山顺德大信新都汇店,佛山市,广东省佛山市,,佛山市顺德区大良街道德和居委会新城区彩虹路1号首层L1016号铺,22.7963354677217,113.296122550964
松江开元内街店,上海市,上海市上海市,,上海市松江区新松江路925弄开元地中海商业广场一层1168室1169室1176室,31.0376844000008,121.219990253448
南京万谷慧生活广场店,南京市,江苏省南京市,,江苏省南京市栖霞区华电路1号万谷慧生活广场一层101单元,32.10224853804469,118.8134425878525
江门市大槐服务区东区店,江门市,广东省江门市,,江门市恩平市大槐镇大槐村东区101号铺,22.068724,112.223698
杭州东城广场店,杭州市,浙江省杭州市,,杭州市江干区九沙大道399号东城广场一层103-1号商铺,30.310671,120.278854
深圳星都豪庭店,深圳市,广东省深圳市,,深圳市龙岗区布吉街道大芬社区龙岗大道（布吉段）2504 号01 层自编1-3 号商铺,22.612368,114.137748
三钢里店,上海市,上海市上海市,,上海市浦东新区上南路1212-2号,31.17357613,121.49504913
平福路店,上海市,上海市上海市,,上海市徐汇区平福路188号3幢第一层101单元,31.13779486,121.44870332
重庆佳华北宸里店,重庆市,重庆市重庆市,,重庆市渝北区紫荆路188号,29.592975894148193,106.53380155563356
无锡三阳百盛店,无锡市,江苏省无锡市,,江苏省无锡市崇安区人民中路127号无锡三阳百盛B2F,31.57572716,120.30132714
德阳万达店,德阳市,四川省德阳市,,德阳市旌阳区庐山北路一段8号德阳万达广场一层1001号商铺,31.15824939,104.41542519
杭州滨江缤谷店,杭州市,浙江省杭州市,,浙江省杭州市滨江区浦沿街道江南大道4756号世融商业中心1幢103-1室,30.187045700071433,120.14806687750027
成都华侨城店,成都市,四川省成都市,,四川成都市金牛区沙西线交大立交外侧华侨城公园广场内一层商业街C3101-C3102,30.719964,104.037222
北京国贸四店,北京市,北京市北京市,,北京市朝阳区建国门外大街1号国际贸易中心商城地下一层SB126+SB127号铺位,39.909514,116.457911
南京高淳八佰伴店,南京市,江苏省南京市,,南京市高淳区淳溪镇宝塔路61号L1001-1003商铺,31.323617,118.875943
百盛优客城市广场店,上海市,上海市上海市,,上海市长宁区天山路889号层1E04室,31.21006843,121.40366724
杭州远洋国际中心店,杭州市,浙江省杭州市,,杭州市拱墅区金华南路355号2号楼大堂,30.30665666,120.14542384
常德路店,上海市,上海市上海市,,上海市静安区常德路1042号,31.23693152,121.44100834
昆明美辰百货店,昆明市,云南省昆明市,,云南省昆明市人民中路富春街98号,25.043375,102.701345
成都润扬双铁广场店,成都市,四川省成都市,,成都市郫都区天府路88号,30.75975269,103.9764159
武汉万达广场店,武汉市,湖北省武汉市,,武汉市新华西路与新华下路交汇处菱角湖万达广场1楼,30.609588,114.267583
浦建路店,上海市,上海市上海市,,上海市浦东新区浦建路118号,31.2087309765186,121.519773245054
台州温岭银泰城B1店,台州市,浙江省台州市,,浙江省台州市温岭市城西街道中华路728号银泰城1幢101室温岭银泰城B1层B1-13号商铺,28.39326915682724,121.36163234710693
杭州萧山归谷大厦店,杭州市,浙江省杭州市,,杭州市萧山区宁围街道市心北路2000号,30.235296,120.256121
广州粤海仰忠汇店,广州市,广东省广州市,,广州市越秀区北京路168号负一层B008,23.11915427,113.27032215
湖州安吉浙北大厦店,湖州市,浙江省湖州市,,浙江省湖州市安吉县云鸿东路1号,30.6240612,119.68563803
凉城世纪联华店,上海市,上海市上海市,,上海市虹口区车站南路330弄2号、6号第一、二层的4839F01059、483902002单元,31.29490089,121.47545727
天津东江道香年广场店,天津市,天津市天津市,,天津市河西区东江道与内江路交口南侧香年广场3号楼13门,39.07019754622951,117.24651753902437
宁波江北恒一广场店,宁波市,浙江省宁波市,,浙江省宁波市江北区长兴东路368号江北恒一广场1F1-17,29.930478,121.503669
远东国际店,上海市,上海市上海市,,上海市长宁区仙霞路299号远东国际大厦,31.206369,121.40126
成都泛悦国际店,成都市,四川省成都市,,成都市武侯区长荣路66号,30.61258768608748,104.07889902591707
重庆英利国际广场店,重庆市,重庆市重庆市,,重庆市渝中区大坪正街19号英利国际广场1F,29.54043629856736,106.51627278308298
绍兴上虞大通人民路店,绍兴市,浙江省绍兴市,,浙江省绍兴市上虞市人民中路193号,30.0171847,120.87855481
北京王府井in88店,北京市,北京市北京市,,北京市东城区王府井大街88号1幢一层L111单元,39.91576342505464,116.41239151929769
惠州隆生广场店,惠州市,广东省惠州市,,广东省惠州市惠城区东湖一街 1 号东湖花园 9 号小区第一层 L131 单元,23.08431899,114.42214718
深圳东海坊分店,深圳市,广东省深圳市,,深圳市福田区香林路东海花园福禄居4号商店1层商场G18A号,22.538101,114.02564
宿迁沭阳万达广场店,宿迁市,江苏省宿迁市,,宿迁市沭阳县北京南路22号万达广场1层1001号铺,34.09554398404574,118.76419320702554
重庆巴南旭辉城店,重庆市,重庆市重庆市,,重庆市巴南区龙洲湾街道233号,29.401314836546955,106.5442192554474
纳贤路店,上海市,上海市上海市,,上海市浦东新区纳贤路800号2号楼105室,31.1780416514653,121.605723023349
成都机场四店,成都市,四川省成都市,,成都双流国际机场T2候机楼安检内编号G-F-4,30.566741,103.953871
北京久敬庄路咖啡店,北京市,北京市北京市,,北京市大兴区旧宫镇久敬庄路临1号,39.81867003,116.42346285
建滔广场店,上海市,上海市上海市,,上海市长宁区通协路269号1F130室,31.22512313,121.35579349
成都市博瑞创意成都店,成都市,四川省成都市,,锦江区三色路38号,30.58733092,104.08483615
常州溧阳万达广场,常州市,江苏省常州市,,江苏省常州市溧阳市南大街199号万达广场1F-1050、1051商铺,31.39937196,119.4928617
深圳东方雅苑店,深圳市,广东省深圳市,,深圳市福田区福民路北面皇达东方雅苑商业裙楼1楼HF-3,22.523781,114.056997
深圳罗湖书城店,深圳市,广东省深圳市,,深圳市罗湖区深南东路5033号金山大厦书城广场负06号商铺,22.54139,114.10926
沈阳嘉里中心店,沈阳市,辽宁省沈阳市,,沈阳市青年大街123号嘉里中心115单元,41.77524246,123.43722894
晋城市凤展新时代广场店,晋城市,山西省晋城市,,山西省晋城市新市西街49号凤展新时代广场一层星巴克,35.50115830724238,112.85086469641104
武汉泛悦南国广场店,武汉市,湖北省武汉市,,湖北省武汉市硚口解放大道201号南国西汇一楼,30.584644,114.222095
武威东路店,上海市,上海市上海市,,上海市宝山区华灵路1788弄7号甲,31.27658184,121.40819792
厦门鼓浪屿龙头路分店,厦门市,福建省厦门市,,厦门市思明区鼓浪屿龙头路164-166号1层、164-168号2层,24.44548606,118.07205476
中银大厦店,上海市,上海市上海市,,上海市浦东新区银城中路200号大堂,31.238495,121.503322
苏州建屋店,苏州市,江苏省苏州市,,江苏省苏州工业园区旺墩路188号建屋大厦1楼大堂,31.320356,120.722115
广州西塔国金1层店,广州市,广东省广州市,,广州市天河区珠江西路5号102C号商铺,23.1188080000001,113.322548
广州中山3路2号店,广州市,广东省广州市,,广州市越秀区中山3路2号,23.12678982,113.28666202
衢州江山东方广场,衢州市,浙江省衢州市,,衢州市江山市锦绣大道8号,28.762738467971428,118.65332221932478
东莞景湖时代城店,东莞市,广东省东莞市,,东莞市南城区宏伟路1号景湖时代城1棟46、47号商铺,22.9964615738015,113.753680587142
株洲路店,上海市,上海市上海市,,上海市虹口区株洲路329号1-2层,31.27773936048659,121.46556043611783
南通万象城1F店,南通市,江苏省南通市,,江苏省南通市港闸区北大街111号1楼L174号商铺,32.04903738,120.8597895
宿迁苏宁广场店,宿迁市,江苏省宿迁市,,江苏省宿迁市宿城区幸福中路88号苏宁广场1层112号商铺,33.95481189,118.30120738
深圳粤美特大厦店,深圳市,广东省深圳市,,广东省深圳市南山区粤海街道高新区社区高新南七道1号粤美特大厦102,22.53367126328998,113.95371437072754
广州华发中央公园店,广州市,广东省广州市,,广州市荔湾区华尚二街10号E4栋地上自编109、110、111、112号商铺及210、212号商铺,23.06702044383944,113.23801946649839
杭州下沙和达城店,杭州市,浙江省杭州市,,浙江省杭州市经济技术开发区2号大街999号天和达城一至二层,30.309098,120.348029
海口新海航大厦店,海口市,海南省海口市,,海南省海口市美兰区国兴大道 7 号新海航大厦第一层的 E58、E38、E28、E18 和E08 单元,20.01876510704558,110.34502228139903
正大广场B2店,上海市,上海市上海市,,上海市浦东陆家嘴西路168号正大广场B2-05单元,31.23694271302961,121.50010836117875
运城万达店,运城市,山西省运城市,,山西省运城市盐湖区铺安街万达广场1001号,35.039902979739566,111.03081958252005
常州迪诺水镇店,常州市,江苏省常州市,,江苏省常州市新北区河海东路60号 7号楼 1F-1单元,31.8207021155372,120.005797147751
上海海上国际花园店,上海市,上海市上海市,,上海市浦东新区成山路2525号,31.1801941475828,121.547627449035
深圳布吉万象汇1F店,深圳市,广东省深圳市,,深圳市龙岗区布吉街道百鸽笼翔鸽路2号华润万象汇购物中心一楼L171号商铺；,22.59424079,114.13143039
西安绿地乐和城店,西安市,陕西省西安市,,西安市雁塔区南二环北侧向东500米绿地乐和城1层,34.231256,108.967102
昆明七彩俊园分店,昆明市,云南省昆明市,,云南省昆明市盘龙区白塔路339号七彩Me Town购物中心1楼正门右侧,25.048524,102.726217
常州国际机场国内出发店,常州市,江苏省常州市,,空港路8号国际机场航站楼地上二层8-2号,31.9111062326733,119.787883758545
东莞东城万达广场店,东莞市,广东省东莞市,,东莞市东城区东纵路 208 号东城万达广场室内步行街地面一层 1001 和1002 号铺位,23.03534957,113.78142005
宁波慈溪嘉丽环球中心店,宁波市,浙江省宁波市,,浙江省慈溪市水门路3号,30.168042,121.242445
九江万达广场店,九江市,江西省九江市,,江西省九江市濂溪区德化路666号万达广场一层,29.6926902,116.01476489
杭州断桥店,杭州市,浙江省杭州市,,浙江省杭州市西湖区北山街9号,30.25949882,120.15217392
福州东二环泰禾三店,福州市,福建省福州市,,福建省福州市晋安区东二环泰禾城市广场二期地上第1层L125-2单元,26.0897,119.33854
晋江SM MALL分店,泉州市,福建省泉州市,,福建省晋江市福埔开发区SM Mall地上一层的 1121A-1121 单元,24.777833,118.566114
安庆吾悦广场店,安庆市,安徽省安庆市,,安徽省安庆市迎江区菱湖南路1号,30.514748475038264,117.07720685011739
深圳梅林虹湾店,深圳市,广东省深圳市,,深圳市福田区下梅林北环大道6098号虹湾花园一层 L1009 号和 L1010号商铺,22.56100902,114.03867271
北京南站第一咖啡店,北京市,北京市北京市,,北京市丰台区永定门外大街北京南站首层,39.864244,116.380126
统一企业大厦店,上海市,上海市上海市,,上海市长宁区天山西路568号1幢105-106,31.21842956,121.36058044
南京大世界店,南京市,江苏省南京市,,江苏省南京市秦淮区贡院街188号,32.019495,118.788484
南京江北印象汇店,南京市,江苏省南京市,,江苏省南京市浦口区大桥北路58号新一城,32.14076390290457,118.72172176837923
郑州朗悦公园茂店,郑州市,河南省郑州市,,郑州市雪松路与迎春街交叉口朗悦公园茂零售商区一层B1075,34.81877820772557,113.55515098584875
虹梅路店,上海市,上海市上海市,,上海市闵行区虹梅路3188－1号,31.188114,121.387444
天津海信店,天津市,天津市天津市,,天津市和平区解放北路188号海信广场2层及3层,39.11771407,117.21817735
天津滨海宝龙国际店,天津市,天津市天津市,,天津市滨海新区新港路1709号、1813号宝龙城市广场一层L1-128单元,39.007473,117.680158
深圳卓悦中心店,深圳市,广东省深圳市,,广东省深圳市福田区卓悦中心 N139、N227 号商铺,22.537283315362345,114.06652808189394
杭州西湖文化广场店,杭州市,浙江省杭州市,,浙江省杭州市拱墅区西湖文化广场18号1楼1A-09号,30.27735151,120.16355544
深圳田厦国际中心店,深圳市,广东省深圳市,,广东省深圳市南山区桃园路北田厦金牛广场B座首层111、122、124 号商铺,22.53264943,113.92680396
南京奥体东地铁站,南京市,江苏省南京市,,南京市建邺区江东中路奥体东地铁站,32.0050927526918,118.729966878891
真北华润万家,上海市,上海市上海市,,上海市普陀区铜川路1688号第一层L1026单元,31.252213483525,121.389524102015
广州新鸿基天汇广场店,广州市,广东省广州市,,广州市天河区珠江新城兴民路222号猎德项目商场部分地下负一层107号商铺,23.1163098500001,113.33146106
泸州市万达店,泸州市,四川省泸州市,,泸州市龙马潭区金带路与玉带路交叉口万达广场2号主出入口右侧1层1001号铺,28.91090196,105.41982296
金山医院店,上海市,上海市上海市,,上海市金山区龙航路1508号1层101室,30.755977,121.328839
扬州宝龙金轮广场店,扬州市,江苏省扬州市,,江苏省扬州市邗江区维扬路27号扬州宝龙金轮广场一层045/077/148铺位,32.365413,119.416592
惠州西湖丽日店,惠州市,广东省惠州市,,惠州市惠城区环城西二路38号丽日购物广场首层,23.08919141,114.40112672
杭州501城市广场B1,杭州市,浙江省杭州市,,杭州市江干区四季青街道景昙路9号地下一层B170、B171号商铺,30.258218333672,120.203488397965
宁波高铁出发层店,宁波市,浙江省宁波市,,浙江省宁波市海曙区南站东路19号宁波火车站三层NB-3F-17单元,29.86192003642301,121.5364986658824
东方万国店,上海市,上海市上海市,,上海市浦东新区新金桥路1599号17幢B1层103号、B2层103号,31.2563490453865,121.621240138975
宁波新星路店,宁波市,浙江省宁波市,,浙江省宁波市海曙区丽园北路1349号52室,29.895481,121.519688
星宝广场店,上海市,上海市上海市,,上海市闵行区漕宝路1574号1层20室,31.15720446,121.37790327
宁波迪信通E10广场店,宁波市,浙江省宁波市,,浙江省宁波市高新区腊梅路525号一层1-20/1-21单元,29.89542931,121.62670738
湖州梅地亚广场店,湖州市,浙江省湖州市,,湖州市吴兴区新华路658号,30.86655888,120.12244974
宁德宝信城市广场店,宁德市,福建省宁德市,,福建省宁德市蕉城区天湖东路2号宝信城市广场25幢L1层101单元,26.65268815,119.53763753
北京华宇时尚店,北京市,北京市北京市,,北京市海淀区中关村南大街2号数码大厦B座华宇时尚购物中心内,39.96527918,116.32302305
福州群升东百分店,福州市,福建省福州市,,福建省福州市台江区八一七路760号群升国际二期E地块2号楼第一层的1102单元,26.05877792,119.30498966
大庆万达店,大庆市,黑龙江省大庆市,,大庆市萨尔图区东风路15号万达广场一层,46.59383147,125.09451113
开封万达广场店,开封市,河南省开封市,,河南省开封市郑开大道万达广场1F,34.80187926915134,114.27111196524496
苏州茉莉花假日店,苏州市,江苏省苏州市,,江苏省苏州市姑苏区阊胥路345号101室,31.30973829,120.60349176
上海精锐教育大厦店,上海市,上海市上海市,,上海市普陀区中山北路2143号1幢104室,31.2470788616295,121.428907513618
无锡万科金域缇香店,无锡市,江苏省无锡市,,无锡市新吴区长江路267号星巴克咖啡店G6-10-113（1）及114（1）单元,31.56432690447487,120.33926439311475
上海浙铁绿城桃源派店,上海市,上海市上海市,,上海市普陀区泸定路388号第1层L1-01单元,31.2271550231463,121.388108968604
上海中海瀛台店,上海市,上海市上海市,,上海市徐汇区龙瑞路1号&龙腾大道399号2楼201单元,31.1398117822863,121.454973220825
